Name	Description	sw480.1	sw480.2	sw480.3	sw480_APC_1	sw480_APC_2	sw480_APC_3	sw480_CONTROL_1	sw480_CONTROL_2	sw480_CONTROL_3
NR_039813	MIR4667	0	0	0	0	0	0	0	0	0
NM_001782	CD72	0.405700445	0.559062123	0.645985544	0.122754246	0.065641083	0.232631519	0.552666366	0.45267415	0.502483845
NM_014450	SIT1	0	0	0.038526185	0.038435191	0	0	0	0	0
NR_003051	RMRP	5.047267437	5.561416626	3.020567894	6.026866913	8.341316223	6.334619999	3.546962976	3.419222832	1.707297921
NM_174923	CCDC107	9.216449738	10.12800217	9.084584236	8.912075043	9.692755699	8.710446358	10.08769894	9.597997665	10.69327641
NM_032818	ARHGEF39	9.590019226	9.365442276	8.604966164	7.953418255	7.682361126	8.038676262	8.336258888	8.36550045	9.095184326
NM_001216	CA9	0.341959566	0.495025426	0.306424469	9.93527317	9.088881493	8.507923126	0.18351084	0	0.058887497
NM_003289	TPM2	13.36066818	15.21727562	13.02597237	10.20284843	8.308172226	10.50605869	11.03167057	12.38916969	10.27517986
NM_006289	TLN1	35.4560318	36.09656143	36.66512299	30.70928574	30.92708206	31.76719284	38.05049896	37.49054337	38.57270813
NM_006368	CREB3	29.02227402	33.35163879	31.23106194	32.67153168	32.55329514	31.35047531	33.48363876	32.38259506	34.28578949
NM_020944	GBA2	11.89343643	14.48638248	12.98922443	13.78736496	12.84576511	14.3749094	12.96493149	13.28543568	12.5951395
NM_001080496	RGP1	11.33881855	10.64074039	11.50938892	13.00394249	13.99611664	12.37431526	10.57437134	10.26575089	9.806672096
NM_001044264	MSMP	6.636321068	5.894513607	6.68204546	7.157461166	7.579654217	9.498669624	5.827079296	6.44925642	7.096508503
NM_003995	NPR2	0.60563004	0.630778611	0.652496517	0.443203658	0.592492044	0.5549438	0.762131691	0.880049646	0.720350325
NM_172312	SPAG8	0.697350502	0.358979672	0.260727733	0.236465365	0.35405013	0.460928977	0.212923735	0.187815472	0.136651814
NM_032593	HINT2	56.16356659	52.06137466	48.78691483	38.83533859	41.22159195	37.95236969	43.08254623	39.68321991	42.4572525
NR_052026	FAM221B	0	0	0	0	0	0	0	0	0.014585778
NM_001042590	TMEM8B	2.239430189	2.267407417	1.901161909	1.056535125	1.252457142	1.213060498	1.604687214	1.574338555	1.581583619
NR_024006	FP588	0.073684745	0.064166903	0.054472867	0.018114736	0.009686597	0.00980835	0.036247328	0.030831102	0.043618292
NM_001039792	HRCT1	2.898573637	4.453665733	3.959843159	2.750341177	2.246168613	2.870078087	3.302036285	2.610042095	3.034317732
NR_024283	LOC158376	0.187488586	0.279892683	0.308010101	0.338010877	0.427219003	0.598969102	0.215203866	0.522992015	0.177576661
NM_021111	RECK	1.489143252	1.678200126	1.791624665	1.432067871	1.462463021	1.515825748	1.626682878	1.942562103	1.866728187
NM_022343	GLIPR2	10.54446602	10.06014919	10.34302235	7.921853542	8.17539978	6.6935606	10.09650707	9.045863152	9.136537552
NM_007096	CLTA	158.9603424	129.1451721	140.1967926	171.766861	158.9132385	153.8349304	148.0484161	141.3864746	141.116745
NM_005476	GNE	2.536865473	2.560973883	2.581232548	3.10268116	3.203477383	3.079134941	2.639026165	2.039245605	2.540541649
NM_194328	RNF38	8.869620323	8.772468567	8.715538025	6.860154152	7.298074245	7.39959383	8.328479767	7.76343298	7.808743954
NR_046337	MELK	43.08224487	40.17093277	40.40860748	42.0077858	42.30829239	41.8001709	42.10384369	42.85751343	43.27103806
NM_016734	PAX5	0.277945399	0.48737964	0.260922551	0.039045937	0.055678025	0.112755716	0.286478013	0.413502783	0.18803665
NR_039766	MIR4540	0	0	0	0	0	0	0	0	0
NR_039687	MIR4476	0	0	0	0	0	0	0	0	0
NR_036592	LOC100506710	18.09814072	17.85804176	17.75212479	16.79808426	17.90700722	17.5911808	19.56577873	18.69049454	18.98203087
NM_032226	ZCCHC7	10.05774498	9.938189507	9.665553093	11.65973377	12.56436348	12.41572762	11.41765499	12.62756634	11.9288311
NM_012203	GRHPR	74.9091568	72.8781662	67.43685913	70.39334869	75.48937225	75.64675903	79.35662842	79.30512238	79.61842346
NM_014872	ZBTB5	5.954264641	6.008625031	5.735918045	5.109259129	4.721074581	5.023862362	4.764176369	4.950870991	4.911171436
NM_022490	POLR1E	25.69214058	24.97325325	27.04538155	38.05083847	35.7068367	37.07133102	34.42926788	34.88870239	35.51364136
NM_012166	FBXO10	2.576509953	2.301503181	2.529237986	2.689404726	1.998932481	2.338910818	3.002398014	2.980867863	3.17038703
NM_001134484	TOMM5	161.5834656	149.8163147	163.4809418	217.004837	230.2278595	222.7758636	178.7732239	189.8816681	182.0111694
NM_014907	FRMPD1	0.058962036	0.117362119	0.029059215	0.04831763	0.062009193	0.094182909	0.058009736	0.076753728	0.02792245
NM_144964	TRMT10B	3.813358068	4.046800613	4.174134731	4.640785217	4.963187218	4.890957355	4.477248192	4.325407982	4.409936428
NM_016042	EXOSC3	29.96714783	29.06698036	31.94387817	35.97132874	36.3453331	33.22534561	34.05277252	32.32426071	34.07436752
NM_024345	DCAF10	6.415636539	6.038775444	5.968842506	6.086804867	6.304231167	6.181956291	6.654343128	6.341133595	6.406013012
NR_024872	SLC25A51	1.479261279	1.278499842	1.470886827	1.799175739	1.623942375	1.519991279	1.748996735	1.911147237	1.462507367
NM_003028	SHB	4.966553688	4.4078722	4.310248852	8.434446335	8.581615448	8.629670143	4.404808998	4.234535694	4.286024094
NM_000692	ALDH1B1	17.21519852	17.14882088	18.30282402	26.38356781	28.54745865	26.27538872	21.72104836	22.22842216	22.8330822
NM_001007563	IGFBPL1	0.883980989	1.363641024	1.002033234	0.043463763	0.185933009	0.047067516	0.565307379	0.29589957	0.418623835
NR_047651	LOC100289137	0.887577236	0.919402599	0.91058743	1.620936036	1.06679678	1.138073802	0.944526851	0.949922383	0.874966204
NM_147195	ANKRD18A	2.468466043	2.662499905	2.331236124	2.554490328	2.582444668	2.958970308	2.873628616	3.273406029	2.729667187
NR_027294	FAM201A	2.461633682	2.58910203	2.564277887	3.768562555	3.58908844	3.455469847	2.229226351	2.372108459	2.066552401
NM_033655	CNTNAP3	0.933116376	0.947059155	0.928872287	0.826742411	0.903609931	0.895290911	0.609000504	0.659742713	0.770030916
NR_027861	ZNF658B	0.257956713	0.270990074	0.296643615	0.140925229	0.241144806	0.198392853	0.070497341	0.175892457	0.217172757
NR_026803	FAM74A1	0.026988583	0	0	0	0	0.02874011	0	0	0.025561782
NR_026801	FAM74A3	0	0.025533374	0	0	0	0.027320655	0	0	0
NM_033160	ZNF658	0.46809262	0.573368549	0.402242064	0.271462232	0.391302377	0.511252642	0.448723882	0.468722105	0.386506796
NR_003528	LOC653501	0.239868715	0.214853078	0.200971261	0.16511482	0.189198852	0.127717957	0.141596749	0.120438777	0.215828255
NR_015363	MGC21881	6.307757378	5.756108761	5.645571232	6.847032547	6.555003166	6.139091969	5.782332897	5.701483727	5.655184746
NR_003670	KGFLP2	0.87238431	0.970371306	0.839669466	0.666111946	0.906675339	0.66669488	0.858294308	0.675648987	0.865147114
NR_046203	LOC643648	0	0	0	0	0	0	0	0	0
NM_001012419	ANKRD20A3	0.036561221	0.060644988	0.072076231	0.035952996	0.076901414	0.142758012	0.035970718	0.081588864	0.057713907
NM_001012421	ANKRD20A2	0.041278463	0.054775674	0.067813113	0.040591761	0.086823463	0.161177084	0.027074514	0.030705238	0.05212827
NR_026759	FAM95B1	0.093926556	0	0.092582688	0.123152025	0.032926895	0.133363053	0	0.069867849	0.088960961
NM_199244	FOXD4L4	0	0.030929139	0.015316296	0.03056024	0.016341653	0	0.030575303	0	0
NR_046175	LOC286297	0.01863076	0.037083954	0.055092596	0	0	0	0	0.020787908	0
NR_026558	AQP7P3	0	0.090887234	0.090015814	0	0	0	0	0	0
NR_027472	LOC642929	0	0	0	0.048229329	0	0	0	0	0
NM_001201380	CNTNAP3B	1.544694304	1.41675818	1.440492868	0.766944706	0.668921709	0.919232965	0.819470823	0.785733998	0.903636932
NR_027421	FAM27C	0.824629724	0.88909173	1.422454715	1.216367006	0.505893886	1.024505138	0.946529627	0.996784568	1.171551228
NR_024060	FAM27A	1.855416894	1.299441814	1.151510954	1.351518989	1.662222624	0.731789351	1.487403631	1.07346034	1.562068224
NR_047527	KGFLP1	0.911910832	1.16686964	1.305492282	1.238355875	1.073209643	0.947971582	0.982628405	0.823687017	0.987086833
NR_026802	FAM74A4	0	0.051698223	0	0	0	0	0	0	0
NR_027461	FAM74A2	0	0.053659979	0	0	0	0	0	0	0
NR_024496	PTGER4P2	0.117351159	0.129768819	0.064262301	0.128221035	0.095990114	0.097196646	0.064142115	0.05819492	0.098797485
NR_002817	AQP7P1	0	0.015119291	0.044922985	0	0	0	0	0	0
NR_027422	FAM27B	1.099506378	0.957483411	1.286982775	1.081215143	1.084058166	1.024505138	1.149357438	1.303487539	1.171551228
NM_032250	ANKRD20A1	0.082556926	0.068469591	0.149188846	0.094714113	0.043411732	0.058609851	0.054149028	0.046057858	0.078192398
NR_033907	LOC642236	2.706418037	1.616112471	2.26754117	2.084758997	1.802647471	1.969408512	2.440814018	2.818459749	2.947839022
NR_034006	LOC100132352	10.85650253	11.51511574	11.66390705	9.789317131	8.968123436	9.240861893	10.75507641	10.10158157	10.31813431
NR_002836	PGM5P2	0.979909956	0.97524029	0.990036964	0.529984653	0.644094765	0.626102984	0.964083314	0.82002604	0.88169992
NM_001085476	FOXD4L6	0.017728278	0.017643796	0	0	0.018644476	0.037757646	0	0	0.01679104
NM_001085457	CBWD6	1.433267832	1.510345936	1.634370923	1.879232645	1.891562939	2.184682846	1.686613083	1.756003737	1.65028882
NM_001098805	ANKRD20A4	0.164832175	0.123034999	0.067697421	0.175597563	0.115567118	0.05850986	0.013514161	0.153264269	0.169127852
NR_024443	LOC100133920	0	0	0.070406646	0	0	0	0.02342499	0	0
NM_001126334	FOXD4L5	0.031077234	0	0.015316296	0	0.016341653	0.016547056	0	0	0.014717139
NM_001099279	FOXD4L2	0	0	0.030632593	0	0.016341653	0.016547056	0.061150607	0	0.014717139
NM_001024916	CBWD5	3.503364801	3.761933327	3.877322197	4.200584888	5.268072605	5.072483063	4.32359457	3.806130886	3.289046526
NM_201453	CBWD3	1.539412379	1.699212074	1.655331373	2.587227106	2.325428486	1.967182279	2.147906303	1.748882174	1.617086172
NR_015423	PGM5-AS1	0.635652065	0.271124125	1.163606644	0.178593576	0	0.096700743	0.893408	0.70925051	0.860067368
NM_021965	PGM5	0.028945211	0.1152291	0.185451984	0.014231843	0.01522055	0.015411861	0.028477715	0.080741525	0.041122455
NM_003558	PIP5K1B	18.4573822	20.39839554	20.4540062	0.590691209	0.765730143	1.298719406	18.28463554	15.82157898	16.98163223
NM_138333	FAM122A	7.06225872	7.371463299	6.89591217	4.43006134	4.110759258	4.515176773	6.074782848	5.691901207	5.873179913
NM_002732	PRKACG	0.030364273	0	0	0	0	0	0	0	0.05751802
NM_181425	FXN	4.988486767	4.636413574	4.83748436	4.73337698	5.069291592	4.882093906	4.424411297	4.424316406	4.208289623
NM_004817	TJP2	38.14665985	36.79468918	37.4093895	34.50587082	34.78477478	33.14242172	35.76014709	35.50185394	36.24617004
NR_047671	BANCR	0	0	0	0	0	0	0	0	0
NM_004816	FAM189A2	1.256088376	1.170730948	1.277422071	0.450943261	0.566144168	0.445869029	1.000410438	1.245798707	0.86865741
NM_001163	APBA1	1.056588173	0.985830963	0.846195042	0.115445666	0.100316003	0.109390505	0.94567728	0.80232352	1.063275337
NM_001099666	PTAR1	9.353338242	9.524025917	8.518339157	7.207888603	7.364902496	7.355106354	9.438713074	8.768428802	8.972665787
NM_001010940	C9orf135	0.056767993	0	0	0	0	0.120904341	0.055851128	0.063340828	0
NM_153267	MAMDC2	0.307108879	0.225911796	0.355360925	0.039391287	0.042127859	0.056876499	0.065684505	0.089391448	0.088526562
NR_040076	LOC100507244	0.030967668	0	0	0.060904991	0.032568075	0.098932303	0	0	0
NR_039990	LOC100507299	0.139488623	0.323922426	0.229154766	0.502949774	0.391193032	0.148541272	0.18298097	0.570677042	0.176152393
NM_015110	SMC5	15.59025955	16.04794121	16.06171799	17.04318619	18.88304138	17.80947113	17.78464508	16.84413528	17.80364037
NM_001206	KLF9	4.304077148	4.505130768	4.361359119	5.153769016	5.141103268	5.01804018	6.57087183	5.764976025	5.930303097
NM_001007471	TRPM3	0.053925518	0.015333869	0.045560546	0.007575489	0.00810177	0.016407205	0.015158446	0	0.043778267
NM_013390	TMEM2	20.54433823	23.57163048	20.33799934	21.15662003	21.85531235	21.42810249	29.42984581	26.04666519	27.56698608
NM_001025780	FAM108B1	10.47433376	9.742882729	9.219921112	7.285052776	7.365589142	7.209563732	8.130818367	8.491812706	8.741321564
NM_182505	C9orf85	6.245341778	5.776833534	6.300832748	6.249824524	6.761281013	6.689778805	6.289048672	7.214399338	6.924229145
NM_001242506	GDA	2.117992163	2.26533556	2.304254055	2.437085867	2.098054647	2.115067005	1.711988807	1.617973685	1.648100019
NM_001102420	ZFAND5	31.94292641	31.61864281	31.53458786	22.2147522	24.90092468	25.6259613	30.90053177	30.53403473	30.70645714
NM_138691	TMC1	0.015092021	0	0	0	0.031743951	0.032142952	0	0.016839439	0.014294153
NM_000689	ALDH1A1	0.020392386	0	0.02010062	0.06015943	0.021446263	0.043431655	0	0	0
NM_000700	ANXA1	33.87539673	35.36357498	36.59023666	20.34026337	19.7196312	20.26167488	19.56889343	18.64837265	18.80590439
NM_006914	RORB	0	0	0	0.013181436	0	0	0	0	0
NM_017662	TRPM6	0.034404431	0.01712024	0.033912186	0.022554725	0.036182452	0.085486896	0.016924381	0.031989936	0.038016509
NM_017998	C9orf40	9.059340477	7.630657196	8.950203896	9.868966103	9.483822823	8.717956543	9.628518105	8.717223167	9.210156441
NM_152420	C9orf41	6.212173462	5.722165585	6.492426395	11.37281895	11.9312315	12.03428078	8.387524605	8.185004234	7.761548996
NR_023352	NMRK1	5.697196007	6.499001026	5.155919075	8.223433495	6.902634621	8.124729156	8.063592911	6.022270679	6.879115105
NM_012383	OSTF1	17.10886955	17.72307968	17.4443512	23.11977577	23.64248848	22.88176727	16.65154839	15.39500523	17.42406082
NM_001190482	PCSK5	1.894293904	2.061695576	1.817266107	0.856679976	0.79368037	0.760507047	1.644440413	1.802796245	1.693407536
NM_018339	RFK	9.922465324	9.022647858	9.534227371	16.79465866	17.73618698	17.25595665	12.32566452	12.38555336	11.83188343
NR_026890	RPSAP9	71.25659943	69.74843597	75.69335175	64.62780762	69.5762558	68.20007324	60.26980209	62.02593231	61.51583862
NM_001097634	GCNT1	0.452851593	0.273635358	0.44637236	2.314063549	2.338752031	2.127027988	0.493273705	0.324825823	0.459547222
NM_015225	PRUNE2	0.015354647	0	0.011351218	0.030198421	0.028259307	0.024526719	0.01132999	0	0.007271448
NR_015342	PCA3	0	0	0	0	0	0	0	0	0
NR_026668	VPS13A-AS1	0.546488225	0.217553616	0.107733861	0.214958802	0.689676881	0.116390944	0.967791319	0.121952593	0.414077729
NM_033305	VPS13A	5.795259476	5.934140682	5.640463352	8.187616348	8.228600502	8.784259796	6.372692108	5.982845306	6.484275818
NM_004297	GNA14	0	0	0	0.019071013	0	0.020652266	0	0	0
NM_002072	GNAQ	13.44131947	12.45771694	12.20816803	9.08582592	10.24915504	9.34720993	12.48834705	12.4693737	12.70988464
NM_001098802	CEP78	31.33972931	28.41052437	29.71385956	15.21916103	15.90695858	15.80758286	29.17435265	27.79436874	29.15046692
NM_058179	PSAT1	92.46820831	89.0171051	87.51071167	69.36989594	72.79590607	72.53528595	144.2605743	135.2749634	137.0576324
NM_007005	TLE4	2.411916018	2.106699705	2.206875801	0.920695603	0.888332427	1.018708706	2.132661104	1.953091025	1.947046041
NM_005077	TLE1	4.935880184	4.779989719	4.355426788	2.790189981	3.139446735	3.462176323	7.807659149	7.502564907	6.76046133
NM_152573	RASEF	0	0.00862255	0	0.017039416	0	0	0.008523907	0	0
NM_174938	FRMD3	0.127851397	0.154508293	0.126022145	0.287370235	0.297730088	0.320922166	0.098832205	0.081516892	0.051896695
NR_046422	IDNK	1.4882797	1.421939969	0.909531295	0.936653435	1.158243537	0.950920343	1.112824202	1.494539142	1.437791109
NM_013438	UBQLN1	54.86983109	56.10794449	56.46112061	53.90003967	56.73033524	54.24660873	61.69231033	58.31305313	60.03773499
NM_025211	GKAP1	3.559380293	3.029024363	3.305065155	1.699356437	1.681785464	1.730390906	2.461475134	2.158424139	2.980342627
NM_017576	KIF27	0.997144222	1.106104136	1.023830652	0.80691582	0.873897135	1.128223777	0.878847599	0.764910936	0.757510245
NM_032307	C9orf64	13.83063889	12.52046013	11.72647953	7.511040688	8.957339287	7.946587086	13.1075573	13.57929516	12.98844337
NM_002140	HNRNPK	329.9909668	313.8234863	322.5992432	308.7882996	323.9961548	317.5653687	323.5440369	326.2238159	326.0046997
NR_029605	MIR7-1	0	0.437084943	0	0.863743484	1.385623574	0.467679948	0	0.490027666	0.415959865
NM_024945	RMI1	11.73864174	12.30192757	12.5383215	9.748633385	10.41134453	9.732400894	13.29025078	13.20578289	13.55381584
NR_037638	SLC28A3	0	0	0	0.029902996	0.021320269	0	0	0	0
NM_001018065	NTRK2	0.481702715	0.54294312	0.480531305	0.017121296	0.024414318	0.018540891	0.576701105	0.647561729	0.555179477
NM_015239	AGTPBP1	6.548410416	7.431136131	7.402990341	5.289182663	5.645133018	5.634595871	7.29234457	6.403959274	7.341187477
NR_029410	LOC389765	1.205000281	0.844931781	0.944808781	0.619407892	0.720042408	0.729092836	0.91609776	0.977832913	0.75221765
NM_024635	NAA35	15.83651733	16.32200623	15.80707359	18.41590881	18.43325996	18.14217949	17.19068909	16.63548851	16.79025078
NM_016548	GOLM1	45.31956482	46.17860413	46.18333054	50.49232864	52.61717987	53.56193161	48.3455925	47.12586212	46.25969696
NM_001010907	C9orf153	0.118116282	0.117553413	0	0.116151325	0	0	0	0	0
NM_030940	ISCA1	23.23781395	20.29323006	21.71606636	24.58346748	24.59101105	23.89793015	23.12364769	22.48203659	23.12919617
NM_024617	ZCCHC6	4.193065643	4.892581463	5.23969698	5.921509266	5.402630806	5.724139214	5.397254467	5.181524754	5.179726124
NM_002048	GAS1	0.239156216	0.153010637	0.235734463	0.083992027	0.071861662	0.10914737	0.016806686	0.019060481	0.097076915
NR_049794	LOC100506834	0.011009471	0.021914015	0	0	0	0	0	0	0
NR_027471	LOC440173	1.150227547	0.858559787	0.968429029	0.966141641	0.856850564	1.071766496	0.707281351	0.748653352	0.975937605
NM_001001709	C9orf170	0	0	0	0	0	0	0	0	0
NM_004938	DAPK1	0	0.040484458	0	0.016000636	0	0.008663656	0	0	0
NM_001912	CTSL1	23.64744568	23.95552063	25.64279366	13.27615166	13.69455242	13.56653976	26.73176956	25.85081673	25.54731369
NM_178828	SPATA31E1	0	0	0	0.021365367	0	0	0	0	0
NM_001145124	SPATA31C1	0	0	0	0.012571022	0	0	0	0	0
NM_001039803	CDK20	1.372774839	1.547057986	1.572022915	1.310233593	1.316332817	1.397372246	1.350603104	1.306467414	1.032512307
NM_006717	SPIN1	28.13973236	29.47961617	28.09420395	26.36189461	27.56577873	27.54917717	29.18429375	28.33060265	27.89334869
NM_145283	NXNL2	0.892784536	0.756895959	0.717045903	0.260128111	0.173874736	0.035212044	0.487980604	0.737892449	0.688995838
NM_005226	S1PR3	0	0	0	0	0	0	0	0	0.010427436
NM_016848	SHC3	0.153316587	0.059065539	0.09262377	0.053497627	0.083220638	0.047399994	0.048658177	0.022073319	0.023421165
NM_001827	CKS2	231.0662994	248.3184509	251.9967041	235.0495605	260.661499	253.5313721	317.4306641	319.9009399	320.513031
NR_036108	MIR3153	0	0	0	0	0	0	0	0	0
NM_024077	SECISBP2	15.62013721	15.65664196	15.69881439	14.2229929	14.1413269	12.83523178	16.19039917	15.09658241	14.56999302
NM_006378	SEMA4D	5.334094048	5.173620224	5.936861992	4.875821114	4.566849232	5.168934822	5.165782928	5.148043633	4.49844265
NM_006705	GADD45G	1.905165672	2.031521559	2.101467609	1.472013474	0.858696222	0.821184456	1.204968333	1.973914146	1.976297498
NR_024280	UNQ6494	0	0	0	0	0	0	0.021663314	0	0
NR_038882	LOC286370	0	0	0	0	0	0	0	0	0
NR_034157	LOC340515	0	0	0.023573447	0	0	0	0	0	0
NM_017594	DIRAS2	0.458746761	0.573627472	0.51015538	0.080969386	0.086594447	0.125261247	1.527603865	1.325592279	1.44831419
NM_003177	SYK	42.37680817	43.45432663	43.48824692	16.54699707	17.28592491	17.69587517	117.6661911	113.7032318	116.8106842
NR_033912	LOC100129316	0.009203574	0.01831943	0.027215678	0.009050465	0.029037643	0.019601751	0.018109852	0	0
NM_001698	AUH	6.084327221	6.630589485	5.967288494	7.718211174	8.446370125	6.997528076	6.345221996	5.532868385	5.58978796
NM_005384	NFIL3	5.792512894	5.811028481	5.504088879	6.19741106	6.895997047	6.958001137	6.154874325	6.282225132	5.749622822
NM_004560	ROR2	4.563290119	4.940542698	4.242300034	4.556947708	4.538703442	4.708762169	4.570794582	4.552221775	4.389051437
NM_006415	SPTLC1	51.55916214	49.98176575	48.6289711	45.95084381	51.17171097	51.00066757	47.81995392	46.90340424	47.36855316
NR_015444	LOC100128076	0.240107134	0.095585175	0.047334354	0.047222555	0.075754762	0	0.023622915	0.026790775	0.068224028
NR_027341	LINC00475	0	0	0	0	0	0	0	0	0
NM_013417	IARS	45.44851685	50.04905319	49.73091888	66.34287262	70.17532349	68.44745636	74.30552673	72.5305481	72.82431793
NR_037424	MIR3651	0	0	0	0	0	0	0	0	0
NR_003704	SNORA84	0.363229781	0	0	1.071561456	1.146004438	1.934014678	0.357363224	0	0.344026953
NR_046106	NOL8	14.7961607	14.86670208	15.73929977	14.60576248	15.61050987	15.55518341	15.36592007	15.94003487	15.7768631
NM_001012267	CENPP	3.807580471	3.578128576	3.362445354	3.785995483	4.18298912	4.114980698	3.25867486	4.027329445	3.753754377
NM_033014	OGN	0	0.015676344	0	0	0.033130877	0	0	0	0
NM_005014	OMD	0	0.037827965	0	0	0	0	0	0	0
NM_017680	ASPN	0	0	0	0	0	0	0	0	0
NM_001393	ECM2	0	0	0	0	0	0	0	0.016383905	0.013907474
NM_022755	IPPK	5.554337025	5.669888496	5.669625759	5.580673695	5.749031067	5.996632576	5.626623631	6.111706257	6.13401413
NR_036505	LOC100128361	0.505248785	0.928321958	0.785339057	0.668827891	0.551797032	0.931221187	0.917701781	0.715527117	0.79142803
NM_001003800	BICD2	12.11503792	10.96323013	10.80616283	13.78677845	12.66195583	12.58056164	10.48963547	10.63610554	10.73287964
NR_026868	ANKRD19P	0.062821276	0.145884454	0.123844899	0.020592066	0.110113129	0.200694919	0.144215509	0.163554981	0.039666742
NM_001261459	ZNF484	1.42615664	1.526707053	1.500256062	1.143158436	1.550275922	1.30175364	1.615359664	1.457561731	1.40751493
NM_001083536	FGD3	0.307793289	0.501261592	0.482665122	0.467767239	0.573831916	0.506551683	0.357880682	0.234157428	0.225266412
NM_145006	SUSD3	1.908024549	1.131278634	1.360524535	10.77864742	10.92973614	10.28895855	3.275128841	2.355426788	2.537704468
NM_032310	C9orf89	29.22035217	26.10931206	24.3347702	44.88415146	43.68435669	41.50788498	24.70894432	25.16665268	25.50394058
NM_004148	NINJ1	29.26480675	24.62142944	24.31101418	41.90605545	40.29593658	41.68594742	29.05187225	28.10869026	28.82494736
NM_006648	WNK2	4.107090473	3.672434568	3.748709202	4.101327896	4.088880062	4.10263586	3.69996953	3.754440784	3.776141405
NM_001098808	C9orf129	5.232837677	4.624616146	4.580276012	7.245265484	6.339767933	6.731511116	5.395441055	5.138071537	5.590586662
NM_198841	FAM120AOS	14.15216637	15.70186234	15.60297966	14.98196602	16.0044117	15.38692379	15.76288414	16.27813339	15.93585014
NM_014612	FAM120A	48.12439346	48.90378571	48.51175308	63.68300629	64.91960144	65.06101227	53.4069519	53.13098145	53.57382202
NM_005392	PHF2	11.26229572	11.12773037	10.66494751	8.392796516	8.719403267	8.521235466	9.596495628	9.593511581	9.888475418
NM_021570	BARX1	0.162987709	0.032442205	0.03213115	0.032055259	0	0	0	0	0
NM_177995	PTPDC1	3.550757885	3.555125237	3.478870869	3.354965687	3.869234324	3.542025805	3.609154463	3.412944317	3.727707624
NR_029476	MIRLET7A1	0	0	0	0	0	0	0	0	0
NR_029483	MIRLET7F1	0	0	0	0	0	0	0	0	0
NR_046163	MIRLET7DHG	2.291928768	1.817677259	1.941445589	1.267762899	1.280512094	1.525420189	2.254911661	2.077804565	1.797661901
NR_029481	MIRLET7D	0	0	0	0	0	0	0	0	0
NM_194320	ZNF169	0.679268301	0.500263155	0.441902727	0.708046198	0.728660285	0.723352015	0.868786573	0.560858428	0.591888905
NM_017561	FAM22F	0.037727103	0.01877366	0.037187319	0	0.039676841	0.080351099	0.018558884	0	0.053598888
NR_033937	LOC100132077	0.804414511	0.533720791	0.506578326	0.813005626	0.516991854	0.785235107	0.725470483	0.822756946	0.931196034
NM_032558	HIATL1	27.67033195	26.25557709	27.76534653	34.02331924	34.53835297	34.69169998	26.73343468	25.7910862	26.6514473
NM_003837	FBP2	0.333424866	0.589930594	0.255620062	0.510032594	0.311694443	0.118354581	0.546732843	0.165346757	0.385975033
NM_000507	FBP1	0.212683588	0.302385807	0.299486578	0.388412952	0.351489395	0.291196942	0.149463236	0.203407705	0.230216786
NM_001193331	C9orf3	4.732776165	5.324054718	4.702282429	3.515287399	4.011015415	4.423340797	3.49225235	3.749898911	3.731500387
NR_031755	MIR2278	0	0	0	0	0	0	0	0	0
NR_029664	MIR23B	0	0	0	0	0	0	0	0	0
NR_029665	MIR27B	0.498036712	0	0	0	0	0	0	0	0
NR_036109	MIR3074	0	0	0	0	0	0	0	0.665469706	0
NR_029496	MIR24-1	0	0	0	0	0	0	0	0	0
NM_000136	FANCC	6.617315769	7.20352602	6.470788479	6.424468994	5.742250919	6.38578701	6.976209641	6.690926552	6.456798553
NM_001083602	PTCH1	14.35905838	14.45187283	14.17727184	4.879813194	4.657182217	4.690160275	12.65716553	11.81033039	12.15640354
NR_038982	LOC100507346	6.467606068	6.191106319	6.204743385	2.184736967	2.284591436	2.18186903	5.488821507	5.04049921	5.283986568
NR_023390	LINC00476	0.415942073	0.377963394	0.392165244	0.272681683	0.278945923	0.353065103	0.314331591	0.221961632	0.251216084
NM_001010895	ERCC6L2	4.345469475	4.273029804	3.617233276	2.852193832	2.623948336	3.077610016	3.958219051	3.526258945	4.283124447
NR_024129	LINC00092	0.168423802	0.083810598	0.08300703	0	0	0	0.110469051	0.062641539	0.053173255
NR_033838	LOC158435	0	0	0	0	0	0	0	0	0
NM_000197	HSD17B3	0	0	0.041991506	0	0.044802647	0	0	0	0.040348843
NM_007001	SLC35D2	19.84673119	19.19034004	19.12348747	17.32533455	18.37272072	18.92004204	20.34464836	19.09480476	20.37333488
NM_153695	ZNF367	12.44930363	11.89645576	11.94961071	11.48508263	13.05151176	12.20111561	12.37662125	12.60941029	12.49565125
NM_014282	HABP4	9.669101715	9.837663651	9.371322632	7.299082279	7.087918282	7.27270174	9.689754486	8.462456703	10.06010056
NM_033331	CDC14B	5.514671326	6.305628777	5.614689827	5.133934021	5.763308048	5.347902298	5.986872673	5.921715736	6.1154809
NM_153698	AAED1	8.518257141	9.027142525	8.24089241	5.894608498	6.138217926	7.223268986	10.08785248	10.03256607	9.487280846
NR_026792	LOC441455	0	0	0	0	0	0.062470913	0	0	0
NM_014930	ZNF510	2.596381187	2.714607954	2.614667654	2.331973553	2.39540267	2.655086517	2.572890282	2.447286129	2.361464024
NM_001001662	ZNF782	1.064472675	1.45123291	1.46606493	1.075442791	0.858782649	1.102499366	1.133358121	0.959939539	1.353470325
